subid	trial	img	categ	cond	rep	answer	trialdur	acc	rt	resp	group	block	ITI
71	76	forests8.jpg	forests	X	6	no	0.999937	1	0.698323965072632	k	0	1	5
71	77	fields45.jpg	fields	X	6	yes	0.999928	1	0.937431812286377	j	0	1	3.5
71	78	lakes13.jpg	lakes	X	6	yes	0.999933	1	0.847514867782593	j	0	1	5
71	79	canyons52.jpg	canyons	X	6	no	1.00012	1	1.2466287612915	k	0	1	2
71	80	bridges38.jpg	bridges	X	6	yes	0.999941	1	0.68265700340271	j	0	1	2
71	81	lighthouses11.jpg	lighthouses	B	6	yes	0.999934	1	0.61469578742981	j	0	1	2
71	82	beaches2.jpg	beaches	A	6	yes	0.999971	1	0.660752058029175	j	0	1	3.5
71	83	deserts23.jpg	deserts	A	6	no	0.999937	1	0.850860834121704	k	0	1	5
71	0	marshes52.jpg	marshes	A	7	no	0.999736	1	0.92092490196228	k	0	2	2
71	1	waterfalls4.jpg	waterfalls	B	7	no	0.999913	1	0.823318719863892	k	0	2	3.5
71	2	bridges19.jpg	bridges	X	7	yes	0.999914	1	0.725713729858398	j	0	2	3.5
71	3	mountains40.jpg	mountains	X	7	no	0.999996	1	0.747105598449707	k	0	2	3.5
71	4	canyons36.jpg	canyons	X	7	no	1.002226	1	1.21120071411133	k	0	2	5
71	5	bridges10.jpg	bridges	X	8	yes	0.999995	1	0.49260950088501	j	0	2	2
71	6	forests1.jpg	forests	X	7	no	0.999941	1	0.668003797531128	k	0	2	5
71	7	lakes56.jpg	lakes	X	7	yes	0.999954	1	0.599123954772949	j	0	2	3.5
71	8	fields38.jpg	fields	X	7	yes	1.000005	1	0.680469751358032	j	0	2	2
71	9	mountains13.jpg	mountains	X	8	no	0.999933	1	0.750184059143066	k	0	2	5
71	10	deserts40.jpg	deserts	A	7	no	0.999994	1	0.835620641708374	k	0	2	2
71	11	lighthouses12.jpg	lighthouses	B	7	yes	1.000004	1	0.605679512023926	j	0	2	5
71	12	canyons49.jpg	canyons	X	8	no	1.000038	1	0.824773788452148	k	0	2	3.5
71	13	fields39.jpg	fields	X	8	yes	0.999989	1	0.578178644180298	j	0	2	2
71	14	deserts13.jpg	deserts	A	8	no	0.999968	1	0.801281690597534	k	0	2	3.5
71	15	lighthouses19.jpg	lighthouses	B	8	yes	0.999931	1	0.593316078186035	j	0	2	2
71	16	beaches55.jpg	beaches	A	7	yes	0.999899	1	0.667380094528198	j	0	2	3.5
71	17	parks49.jpg	parks	B	7	yes	0.999911	1	0.619462013244629	j	0	2	5
71	18	marshes8.jpg	marshes	A	8	no	1.000006	1	0.680588483810425	k	0	2	2
71	19	waterfalls27.jpg	waterfalls	B	8	no	1.000409	1	1.05864262580872	k	0	2	5
71	20	forests37.jpg	forests	X	8	no	0.999995	1	0.598710536956787	k	0	2	2
71	21	lakes52.jpg	lakes	X	8	yes	0.999921	1	0.792751550674438	j	0	2	3.5
71	22	deserts28.jpg	deserts	A	9	no	0.999922	1	0.792854785919189	k	0	2	2
71	23	lighthouses56.jpg	lighthouses	B	9	yes	0.999915	1	0.587892055511475	j	0	2	2
71	24	forests44.jpg	forests	X	9	no	0.999923	1	0.601946830749512	k	0	2	5
71	25	marshes47.jpg	marshes	A	9	no	0.999975	1	1.10506582260132	k	0	2	2
71	26	waterfalls35.jpg	waterfalls	B	9	no	0.999919	1	0.602072715759277	k	0	2	2
71	27	fields17.jpg	fields	X	9	yes	0.999967	1	0.506163835525513	j	0	2	3.5
71	28	mountains33.jpg	mountains	X	9	no	1.000033	1	0.637225389480591	k	0	2	2
71	29	marshes4.jpg	marshes	A	10	no	0.999977	1	0.995619773864746	k	0	2	3.5
71	30	waterfalls1.jpg	waterfalls	B	10	no	0.99986	1	0.694353580474854	k	0	2	3.5
71	31	mountains31.jpg	mountains	X	10	no	0.999985	1	0.742443561553955	k	0	2	3.5
71	32	canyons32.jpg	canyons	X	9	no	0.999886	1	0.815495729446411	k	0	2	3.5
71	33	deserts27.jpg	deserts	A	10	no	0.999989	1	0.610576629638672	k	0	2	5
71	34	lighthouses36.jpg	lighthouses	B	10	yes	1.000012	1	0.702691793441772	j	0	2	2
71	35	bridges42.jpg	bridges	X	9	yes	0.999943	1	0.772825956344604	j	0	2	2
71	36	beaches32.jpg	beaches	A	8	yes	0.999961	1	0.498196125030518	j	0	2	3.5
71	37	parks12.jpg	parks	B	8	yes	0.999911	1	0.55492377281189	j	0	2	2
71	38	fields30.jpg	fields	X	10	yes	0.999941	1	0.485957622528076	j	0	2	3.5
71	39	bridges45.jpg	bridges	X	10	yes	0.999952	1	0.891316652297974	j	0	2	5
71	40	lakes39.jpg	lakes	X	9	yes	0.999927	1	0.702425718307495	j	0	2	2
71	41	forests13.jpg	forests	X	10	no	1.000191	1	1.08316564559937	k	0	2	2
71	42	marshes30.jpg	marshes	A	11	no	0.999921	1	0.575238943099976	k	0	2	2
71	43	waterfalls14.jpg	waterfalls	B	11	no	0.999976	1	0.586546897888184	k	0	2	2
71	44	deserts51.jpg	deserts	A	11	no	1.000036	1	0.581246614456177	k	0	2	3.5
71	45	lighthouses40.jpg	lighthouses	B	11	yes	0.999969	1	0.510348796844482	j	0	2	5
71	46	fields8.jpg	fields	X	11	yes	1.00024	1	1.07942700386047	j	0	2	3.5
71	47	lakes49.jpg	lakes	X	10	yes	0.99998	1	0.569860696792603	j	0	2	2
71	48	forests10.jpg	forests	X	11	no	0.999965	1	0.65789794921875	k	0	2	5
71	49	canyons45.jpg	canyons	X	10	no	0.999903	1	0.936994791030884	k	0	2	2
71	50	marshes13.jpg	marshes	A	12	no	0.999947	1	0.824714183807373	k	0	2	2
71	51	waterfalls9.jpg	waterfalls	B	12	no	0.999927	1	0.632139921188354	k	0	2	3.5
71	52	lakes4.jpg	lakes	X	11	yes	0.999917	1	0.922842741012573	j	0	2	3.5
71	53	beaches4.jpg	beaches	A	9	yes	1.000015	1	0.646913766860962	j	0	2	2
71	54	parks14.jpg	parks	B	9	yes	1.000418	1	1.03196263313293	j	0	2	3.5
71	55	fields33.jpg	fields	X	12	yes	0.999953	1	0.616035938262939	j	0	2	3.5
71	56	mountains12.jpg	mountains	X	11	no	1.000011	1	0.875114440917969	k	0	2	3.5
71	57	fields31.jpg	fields	X	13	yes	0.99991	1	0.596195697784424	j	0	2	5
71	58	deserts14.jpg	deserts	A	12	no	0.99995	1	0.674279928207397	k	0	2	5
71	59	lighthouses37.jpg	lighthouses	B	12	yes	1.000009	1	0.643717765808105	j	0	2	3.5
71	60	bridges2.jpg	bridges	X	11	yes	0.999925	1	0.641790866851807	j	0	2	2
71	61	forests17.jpg	forests	X	12	no	0.999883	1	0.928830862045288	k	0	2	3.5
71	62	beaches50.jpg	beaches	A	10	yes	0.99997	1	0.624573945999146	j	0	2	3.5
71	63	parks26.jpg	parks	B	10	yes	0.999956	1	0.974013090133667	j	0	2	2
71	64	canyons1.jpg	canyons	X	11	no	1.000018	1	0.927708625793457	k	0	2	2
71	65	forests36.jpg	forests	X	13	no	0.99991	1	0.771089792251587	k	0	2	5
71	66	marshes45.jpg	marshes	A	13	no	1.000242	1	1.18984365463257	k	0	2	2
71	67	waterfalls5.jpg	waterfalls	B	13	no	0.99988	1	0.686245679855347	k	0	2	2
71	68	bridges3.jpg	bridges	X	12	yes	1.00002	1	0.537941932678223	j	0	2	3.5
71	69	beaches56.jpg	beaches	A	11	yes	0.999918	1	0.690019845962524	j	0	2	3.5
71	70	parks38.jpg	parks	B	11	yes	1.000231	1	1.2144250869751	j	0	2	3.5
71	71	canyons14.jpg	canyons	X	12	no	0.999897	1	0.893173694610596	k	0	2	3.5
71	72	deserts10.jpg	deserts	A	13	no	0.999944	1	0.843539476394653	k	0	2	2
71	73	lighthouses16.jpg	lighthouses	B	13	yes	0.999905	1	0.682628631591797	j	0	2	3.5
71	74	mountains30.jpg	mountains	X	12	no	1.00006	0	NaN	n	0	2	2
71	75	canyons41.jpg	canyons	X	13	no	1.000167	0	NaN	n	0	2	5
71	76	lakes54.jpg	lakes	X	12	yes	0.999956	0	0.650521039962769	k	0	2	2
71	77	bridges41.jpg	bridges	X	13	yes	0.999923	1	0.594564914703369	j	0	2	5
71	78	beaches40.jpg	beaches	A	12	yes	0.999964	1	0.704662084579468	j	0	2	3.5
71	79	parks10.jpg	parks	B	12	yes	0.999911	1	0.5800621509552	j	0	2	5
71	80	lakes29.jpg	lakes	X	13	yes	0.999908	1	0.531190633773804	j	0	2	3.5
71	81	beaches35.jpg	beaches	A	13	yes	0.999907	1	0.745914936065674	j	0	2	5
71	82	parks23.jpg	parks	B	13	yes	0.999895	1	0.558017730712891	j	0	2	2
71	83	mountains17.jpg	mountains	X	13	no	0.999945	1	0.728395700454712	k	0	2	3.5
71	0	canyons4.jpg	canyons	X	14	no	1.000082	1	1.17984986305237	k	0	3	5
71	1	lakes26.jpg	lakes	X	14	yes	0.999814	1	0.558246612548828	j	0	3	2
71	2	forests52.jpg	forests	X	14	no	0.999928	1	0.679337739944458	k	0	3	5
71	3	bridges26.jpg	bridges	X	14	yes	0.999908	1	0.769429683685303	j	0	3	3.5
71	4	fields3.jpg	fields	X	14	yes	1.000037	1	0.799229621887207	j	0	3	2
71	5	mountains45.jpg	mountains	X	14	no	1.000043	1	0.756244659423828	k	0	3	5
71	6	bridges20.jpg	bridges	X	15	yes	1.000001	1	0.629340648651123	j	0	3	3.5
71	7	fields51.jpg	fields	X	15	yes	0.999865	1	0.891750574111938	j	0	3	2
71	8	bridges25.jpg	bridges	X	16	yes	0.999935	1	0.493799924850464	j	0	3	2
71	9	forests19.jpg	forests	X	15	no	0.999904	1	0.606857061386108	k	0	3	2
71	10	lakes47.jpg	lakes	X	15	yes	0.999952	1	0.415904521942139	j	0	3	2
71	11	canyons10.jpg	canyons	X	15	no	0.999669	1	0.591937065124512	k	0	3	5
71	12	beaches12.jpg	beaches	A	14	yes	0.999912	1	0.790091753005981	j	0	3	3.5
71	13	parks18.jpg	parks	B	14	yes	1.000022	1	0.518819808959961	j	0	3	3.5
71	14	marshes12.jpg	marshes	A	14	no	1.000025	1	0.614880561828613	k	0	3	3.5
71	15	waterfalls41.jpg	waterfalls	B	14	no	1.000384	1	1.02994871139526	k	0	3	2
71	16	canyons21.jpg	canyons	X	16	no	1.000025	1	0.716015577316284	k	0	3	2
71	17	deserts9.jpg	deserts	A	14	no	1.00003	1	0.568063735961914	k	0	3	3.5
71	18	lighthouses18.jpg	lighthouses	B	14	yes	1.000022	1	0.612123727798462	j	0	3	5
71	19	forests26.jpg	forests	X	16	no	0.999902	1	0.599592924118042	k	0	3	2
71	20	deserts26.jpg	deserts	A	15	no	0.99992	1	0.544641733169556	k	0	3	2
71	21	lighthouses45.jpg	lighthouses	B	15	yes	0.999983	1	0.436301469802856	j	0	3	2
71	22	marshes22.jpg	marshes	A	15	no	0.999884	1	0.790705680847168	k	0	3	2
71	23	waterfalls47.jpg	waterfalls	B	15	no	0.999923	1	0.638769865036011	k	0	3	2
71	24	deserts35.jpg	deserts	A	16	no	0.999888	1	0.65479588508606	k	0	3	3.5
71	25	lighthouses53.jpg	lighthouses	B	16	yes	1.000016	1	0.637535572052002	j	0	3	3.5
71	26	lakes53.jpg	lakes	X	16	yes	0.999924	1	0.586942911148071	j	0	3	3.5
71	27	bridges12.jpg	bridges	X	17	yes	1.000013	1	0.548690557479858	j	0	3	2
71	28	mountains28.jpg	mountains	X	15	no	1.000009	1	0.662726879119873	k	0	3	3.5
71	29	deserts45.jpg	deserts	A	17	no	0.999923	1	0.582130908966064	k	0	3	5
71	30	lighthouses4.jpg	lighthouses	B	17	yes	0.999912	1	0.52524471282959	j	0	3	2
71	31	lakes44.jpg	lakes	X	17	yes	1.000012	1	0.991294860839844	j	0	3	5
71	32	forests40.jpg	forests	X	17	no	0.999928	1	0.741430759429932	k	0	3	2
71	33	canyons29.jpg	canyons	X	17	no	0.999925	1	0.777443885803223	k	0	3	2
71	34	fields29.jpg	fields	X	16	yes	0.999872	1	0.718480587005615	j	0	3	5
71	35	forests56.jpg	forests	X	18	no	0.999863	1	0.558594226837158	k	0	3	2
71	36	canyons46.jpg	canyons	X	18	no	1.00016	1	1.01196980476379	k	0	3	2
71	37	lakes28.jpg	lakes	X	18	yes	0.999894	1	0.588675737380981	j	0	3	3.5
71	38	mountains29.jpg	mountains	X	16	no	1.000019	1	0.601426601409912	k	0	3	2
71	39	beaches29.jpg	beaches	A	15	yes	1.000005	1	0.624461650848389	j	0	3	3.5
71	40	parks7.jpg	parks	B	15	yes	0.999936	1	0.57755184173584	j	0	3	5
71	41	fields20.jpg	fields	X	17	yes	1.000297	1	1.29196357727051	j	0	3	2
71	42	bridges30.jpg	bridges	X	18	yes	0.999953	1	0.549028873443604	j	0	3	5
71	43	fields22.jpg	fields	X	18	yes	0.999914	1	0.505116701126099	j	0	3	2
71	44	beaches13.jpg	beaches	A	16	yes	1.000013	1	0.440832614898682	j	0	3	5
71	45	parks16.jpg	parks	B	16	yes	1.000043	1	0.531929492950439	j	0	3	5
71	46	bridges31.jpg	bridges	X	19	yes	1.000003	1	0.573380470275879	j	0	3	3.5
71	47	marshes9.jpg	marshes	A	16	no	1.00003	1	0.664106845855713	k	0	3	2
71	48	waterfalls51.jpg	waterfalls	B	16	no	1.000022	1	0.729165554046631	k	0	3	3.5
71	49	fields15.jpg	fields	X	19	yes	0.999868	1	0.738894701004028	j	0	3	5
71	50	forests27.jpg	forests	X	19	no	0.999909	1	0.671664953231812	k	0	3	3.5
71	51	fields50.jpg	fields	X	20	yes	0.999971	1	0.828407764434814	j	0	3	3.5
71	52	beaches6.jpg	beaches	A	17	yes	1.000043	1	0.911488771438599	j	0	3	3.5
71	53	parks2.jpg	parks	B	17	yes	1.00001	1	0.582566738128662	j	0	3	2
71	54	canyons42.jpg	canyons	X	19	no	1.000004	1	0.728613376617432	k	0	3	5
71	55	mountains25.jpg	mountains	X	17	no	1.000005	1	0.932707548141479	k	0	3	2
71	56	beaches43.jpg	beaches	A	18	yes	0.999998	1	0.523767709732056	j	0	3	2
71	57	parks45.jpg	parks	B	18	yes	1.000064	1	0.441834688186646	j	0	3	2
71	58	deserts18.jpg	deserts	A	18	no	0.999998	1	0.679861545562744	k	0	3	3.5
71	59	lighthouses35.jpg	lighthouses	B	18	yes	0.999867	1	0.509695768356323	j	0	3	3.5
71	60	marshes41.jpg	marshes	A	17	no	1.000002	1	0.662002563476562	k	0	3	3.5
71	61	waterfalls40.jpg	waterfalls	B	17	no	0.999995	1	0.715734481811523	k	0	3	2
71	62	lakes30.jpg	lakes	X	19	yes	0.999899	1	0.480794906616211	j	0	3	3.5
71	63	beaches14.jpg	beaches	A	19	yes	0.999942	1	0.605537891387939	j	0	3	3.5
71	64	parks51.jpg	parks	B	19	yes	1.000035	1	0.790273904800415	j	0	3	3.5
71	65	forests53.jpg	forests	X	20	no	1.000008	1	0.668344497680664	k	0	3	3.5
71	66	deserts7.jpg	deserts	A	19	no	0.999894	1	0.9107506275177	k	0	3	2
71	67	lighthouses48.jpg	lighthouses	B	19	yes	0.999855	1	0.892152547836304	j	0	3	3.5
71	68	mountains15.jpg	mountains	X	18	no	1.000018	1	0.602540731430054	k	0	3	3.5
71	69	marshes46.jpg	marshes	A	18	no	0.999856	1	0.6192467212677	k	0	3	3.5
71	70	waterfalls25.jpg	waterfalls	B	18	no	1.000168	1	1.67663764953613	k	0	3	3.5
71	71	mountains16.jpg	mountains	X	19	no	0.999946	1	0.768057823181152	k	0	3	5
71	72	bridges40.jpg	bridges	X	20	yes	0.999955	1	0.768167018890381	j	0	3	2
71	73	deserts5.jpg	deserts	A	20	no	0.999922	1	0.762206077575684	k	0	3	2
71	74	lighthouses9.jpg	lighthouses	B	20	yes	1.000023	1	0.907943725585938	j	0	3	3.5
71	75	marshes34.jpg	marshes	A	19	no	1.000059	1	1.01803469657898	k	0	3	5
71	76	waterfalls24.jpg	waterfalls	B	19	no	0.999951	1	0.80613112449646	k	0	3	3.5
71	77	beaches46.jpg	beaches	A	20	yes	0.999894	1	0.641538858413696	j	0	3	3.5
71	78	parks21.jpg	parks	B	20	yes	1.000377	0	1.85926961898804	k	0	3	5
71	79	canyons40.jpg	canyons	X	20	no	1.000435	1	1.01837348937988	k	0	3	2
71	80	lakes48.jpg	lakes	X	20	yes	1.000039	1	0.545424699783325	j	0	3	3.5
71	81	mountains7.jpg	mountains	X	20	no	0.999914	1	0.620892763137817	k	0	3	5
71	82	marshes54.jpg	marshes	A	20	no	0.999947	1	0.694967031478882	k	0	3	3.5
71	83	waterfalls26.jpg	waterfalls	B	20	no	1.000014	1	0.599715709686279	k	0	3	2
71	0	mountains46.jpg	mountains	X	21	no	1.000254	1	1.01596784591675	k	0	4	2
71	1	fields36.jpg	fields	X	21	yes	0.999949	1	0.561269283294678	j	0	4	2
71	2	marshes36.jpg	marshes	A	21	no	0.999941	0	0.53807258605957	j	0	4	2
71	3	waterfalls34.jpg	waterfalls	B	21	no	0.99993	1	0.784426689147949	k	0	4	3.5
71	4	fields48.jpg	fields	X	22	yes	0.99992	1	0.675491809844971	j	0	4	2
71	5	forests22.jpg	forests	X	21	no	0.999931	1	0.567545890808105	k	0	4	5
71	6	canyons18.jpg	canyons	X	21	no	0.999933	1	0.805640697479248	k	0	4	2
71	7	fields47.jpg	fields	X	23	yes	0.999968	1	0.862700700759888	j	0	4	2
71	8	bridges15.jpg	bridges	X	21	yes	0.999948	1	0.655747890472412	j	0	4	3.5
71	9	beaches26.jpg	beaches	A	21	yes	0.999895	1	0.655820608139038	j	0	4	5
71	10	parks39.jpg	parks	B	21	yes	0.999918	1	0.784921646118164	j	0	4	2
71	11	marshes40.jpg	marshes	A	22	no	0.99999	1	0.736964702606201	k	0	4	5
71	12	waterfalls29.jpg	waterfalls	B	22	no	0.999921	1	0.819107055664062	k	0	4	2
71	13	canyons51.jpg	canyons	X	22	no	0.999936	1	0.799113988876343	k	0	4	2
71	14	mountains8.jpg	mountains	X	22	no	0.999895	1	0.515172719955444	k	0	4	2
71	15	forests25.jpg	forests	X	22	no	0.999976	1	1.05421304702759	k	0	4	2
71	16	beaches44.jpg	beaches	A	22	yes	0.999932	1	0.604281663894653	j	0	4	3.5
71	17	parks48.jpg	parks	B	22	yes	0.999931	1	0.535330772399902	j	0	4	2
71	18	lakes37.jpg	lakes	X	21	yes	0.999929	1	0.780413627624512	j	0	4	2
71	19	beaches42.jpg	beaches	A	23	yes	0.99992	0	0.915436744689941	k	0	4	2
71	20	parks55.jpg	parks	B	23	yes	0.999609	1	0.513487815856934	j	0	4	2
71	21	marshes44.jpg	marshes	A	23	no	0.99992	1	0.735531568527222	k	0	4	5
71	22	waterfalls37.jpg	waterfalls	B	23	no	0.999905	1	0.853635549545288	k	0	4	3.5
71	23	canyons43.jpg	canyons	X	23	no	1.00025	1	1.19171285629272	k	0	4	5
71	24	bridges9.jpg	bridges	X	22	yes	0.999955	1	0.567806720733643	j	0	4	3.5
71	25	mountains4.jpg	mountains	X	23	no	1.000004	1	0.83655858039856	k	0	4	3.5
71	26	canyons35.jpg	canyons	X	24	no	0.999959	1	0.733976125717163	k	0	4	3.5
71	27	lakes11.jpg	lakes	X	22	yes	0.999906	1	0.556042671203613	j	0	4	2
71	28	fields43.jpg	fields	X	24	yes	0.999949	1	0.552098035812378	j	0	4	3.5
71	29	lakes50.jpg	lakes	X	23	yes	0.999927	1	0.569215059280396	j	0	4	3.5
71	30	marshes17.jpg	marshes	A	24	no	0.999925	1	0.741231918334961	k	0	4	5
71	31	waterfalls23.jpg	waterfalls	B	24	no	0.999967	1	0.63830304145813	k	0	4	5
71	32	lakes27.jpg	lakes	X	24	yes	0.999934	1	0.656397104263306	j	0	4	3.5
71	33	beaches34.jpg	beaches	A	24	yes	0.999997	1	0.505476474761963	j	0	4	3.5
71	34	parks27.jpg	parks	B	24	yes	1.000024	1	0.95855975151062	j	0	4	3.5
71	35	deserts6.jpg	deserts	A	21	no	1.000023	1	0.689677953720093	k	0	4	5
71	36	lighthouses50.jpg	lighthouses	B	21	yes	0.999756	1	0.487764120101929	j	0	4	5
71	37	bridges37.jpg	bridges	X	23	yes	1.000186	1	1.41585755348206	j	0	4	5
71	38	beaches28.jpg	beaches	A	25	yes	0.999998	1	0.625955581665039	j	0	4	3.5
71	39	parks54.jpg	parks	B	25	yes	0.999989	1	0.461017608642578	j	0	4	5
71	40	forests41.jpg	forests	X	23	no	1.000043	1	0.796160697937012	k	0	4	3.5
71	41	fields35.jpg	fields	X	25	yes	0.999977	1	0.51622462272644	j	0	4	5
71	42	mountains47.jpg	mountains	X	24	no	1.000006	1	0.701319932937622	k	0	4	2
71	43	fields5.jpg	fields	X	26	yes	1.000022	1	0.579341888427734	j	0	4	2
71	44	beaches18.jpg	beaches	A	26	yes	1	1	0.561379671096802	j	0	4	5
71	45	parks20.jpg	parks	B	26	yes	0.999976	1	0.580491781234741	j	0	4	2
71	46	bridges8.jpg	bridges	X	24	yes	1.000018	1	0.724572658538818	j	0	4	5
71	47	mountains36.jpg	mountains	X	25	no	1.000227	1	1.07765245437622	k	0	4	3.5
71	48	marshes42.jpg	marshes	A	25	no	0.999967	1	0.692736625671387	k	0	4	2
71	49	waterfalls39.jpg	waterfalls	B	25	no	1.000027	1	0.605769395828247	k	0	4	2
71	50	forests32.jpg	forests	X	24	no	1.000021	1	0.711820602416992	k	0	4	2
71	51	marshes25.jpg	marshes	A	26	no	1.00003	1	0.690869808197021	k	0	4	2
71	52	waterfalls3.jpg	waterfalls	B	26	no	0.999999	1	0.631909608840942	k	0	4	3.5
71	53	mountains49.jpg	mountains	X	26	no	0.999999	1	0.775003433227539	k	0	4	2
71	54	deserts24.jpg	deserts	A	22	no	1.000022	1	0.649036884307861	k	0	4	2
71	55	lighthouses46.jpg	lighthouses	B	22	yes	1.000027	1	0.559431791305542	j	0	4	2
71	56	canyons53.jpg	canyons	X	25	no	1.000013	1	0.794165372848511	k	0	4	3.5
71	57	fields28.jpg	fields	X	27	yes	1.000036	1	0.690281629562378	j	0	4	2
71	58	deserts33.jpg	deserts	A	23	no	1.000022	1	0.715303421020508	k	0	4	3.5
71	59	lighthouses24.jpg	lighthouses	B	23	yes	1.00001	1	0.554373502731323	j	0	4	2
71	60	canyons31.jpg	canyons	X	26	no	1.000022	1	0.71442174911499	k	0	4	5
71	61	bridges7.jpg	bridges	X	25	yes	1.000002	1	0.552520513534546	j	0	4	3.5
71	62	deserts47.jpg	deserts	A	24	no	1.000016	1	0.628613471984863	k	0	4	2
71	63	lighthouses33.jpg	lighthouses	B	24	yes	1.000014	1	0.446570873260498	j	0	4	3.5
71	64	lakes22.jpg	lakes	X	25	yes	0.999993	1	0.554713487625122	j	0	4	5
71	65	forests43.jpg	forests	X	25	no	0.999995	1	0.55685567855835	k	0	4	3.5
71	66	bridges47.jpg	bridges	X	26	yes	1.000017	1	0.891887664794922	j	0	4	3.5
71	67	deserts37.jpg	deserts	A	25	no	1.000006	1	0.635955810546875	k	0	4	2
71	68	lighthouses23.jpg	lighthouses	B	25	yes	1.000182	1	1.77499961853027	j	0	4	3.5
71	69	beaches23.jpg	beaches	A	27	yes	0.999928	1	0.547120571136475	j	0	4	5
71	70	parks34.jpg	parks	B	27	yes	0.999963	1	0.718180894851685	j	0	4	3.5
71	71	marshes16.jpg	marshes	A	27	no	1.000208	1	1.04525685310364	k	0	4	3.5
71	72	waterfalls8.jpg	waterfalls	B	27	no	0.99993	1	0.63036584854126	k	0	4	3.5
71	73	canyons33.jpg	canyons	X	27	no	1.000465	1	1.1474437713623	k	0	4	3.5
71	74	deserts52.jpg	deserts	A	26	no	0.99991	1	0.980452537536621	k	0	4	3.5
71	75	lighthouses22.jpg	lighthouses	B	26	yes	1.000014	1	0.5515296459198	j	0	4	2
71	76	forests30.jpg	forests	X	26	no	0.99996	1	0.567575693130493	k	0	4	2
71	77	deserts12.jpg	deserts	A	27	no	1.000005	1	0.79674243927002	k	0	4	2
71	78	lighthouses6.jpg	lighthouses	B	27	yes	1.000004	1	0.454724550247192	j	0	4	3.5
71	79	mountains22.jpg	mountains	X	27	no	0.99993	1	0.453839540481567	k	0	4	3.5
71	80	forests34.jpg	forests	X	27	no	1.00003	1	0.762921810150146	k	0	4	3.5
71	81	lakes45.jpg	lakes	X	26	yes	1.000015	1	0.592994689941406	j	0	4	3.5
71	82	bridges21.jpg	bridges	X	27	yes	1.000004	1	0.559068441390991	j	0	4	3.5
71	83	lakes42.jpg	lakes	X	27	yes	1.000014	1	0.544123888015747	j	0	4	5
71	0	mountains11.jpg	mountains	X	28	no	1.000283	1	1.03299283981323	k	0	5	2
71	1	canyons3.jpg	canyons	X	28	no	1.000044	1	0.755963802337646	k	0	5	3.5
71	2	parks47.jpg	parks	B	28	yes	1.000019	1	0.611094236373901	j	0	5	3.5
71	3	forests9.jpg	forests	X	28	no	1.000039	1	0.501165628433228	k	0	5	3.5
71	4	bridges52.jpg	bridges	X	28	yes	1.000044	1	0.562235593795776	j	0	5	2
71	5	lakes3.jpg	lakes	X	28	yes	1.00004	1	0.819358587265015	j	0	5	2
71	6	waterfalls17.jpg	waterfalls	B	28	no	1.000016	1	0.79434061050415	k	0	5	3.5
71	7	lighthouses8.jpg	lighthouses	B	28	yes	1.000013	1	0.674445629119873	j	0	5	2
71	8	parks22.jpg	parks	B	29	yes	1.000028	1	0.773491859436035	j	0	5	5
71	9	forests18.jpg	forests	X	29	no	0.999953	1	0.648623943328857	k	0	5	2
71	10	deserts39.jpg	deserts	A	28	no	1.000016	1	0.717622518539429	k	0	5	2
71	11	canyons39.jpg	canyons	X	29	no	1.000024	1	0.661687850952148	k	0	5	3.5
71	12	lighthouses44.jpg	lighthouses	B	29	yes	1.000032	1	0.566799879074097	j	0	5	3.5
71	13	marshes27.jpg	marshes	A	28	no	1.000121	1	1.11887168884277	k	0	5	2
71	14	deserts53.jpg	deserts	A	29	no	0.999721	1	0.547944307327271	k	0	5	3.5
71	15	waterfalls42.jpg	waterfalls	B	29	no	1.000021	1	0.454013586044312	k	0	5	2
71	16	marshes51.jpg	marshes	A	29	no	1.000013	1	0.511063575744629	k	0	5	2
71	17	beaches16.jpg	beaches	A	28	yes	1.000009	0	0.619115352630615	k	0	5	5
71	18	deserts22.jpg	deserts	A	30	no	1.000016	1	0.617188692092896	k	0	5	2
71	19	mountains54.jpg	mountains	X	29	no	1.000065	1	1.02225279808044	k	0	5	5
71	20	fields16.jpg	fields	X	28	yes	1.000024	1	0.573309659957886	j	0	5	3.5
71	21	mountains42.jpg	mountains	X	30	no	1.000029	1	0.577375411987305	k	0	5	5
71	22	bridges36.jpg	bridges	X	29	yes	1.000015	1	0.593506336212158	j	0	5	2
71	23	lakes8.jpg	lakes	X	29	yes	1.000029	1	0.602563619613647	j	0	5	2
71	24	fields23.jpg	fields	X	29	yes	1.000025	1	0.587593793869019	j	0	5	5
71	25	parks5.jpg	parks	B	30	yes	1.00006	1	0.610684871673584	j	0	5	5
71	26	beaches10.jpg	beaches	A	29	yes	1.000002	1	0.910783529281616	j	0	5	3.5
71	27	forests31.jpg	forests	X	30	no	1.000016	1	0.52984881401062	k	0	5	3.5
71	28	canyons30.jpg	canyons	X	30	no	1.000029	1	0.627967834472656	k	0	5	2
71	29	beaches41.jpg	beaches	A	30	yes	1.000008	1	0.806986570358276	j	0	5	3.5
71	30	waterfalls13.jpg	waterfalls	B	30	no	0.999999	1	0.742073535919189	k	0	5	2
71	31	fields14.jpg	fields	X	30	yes	1.00002	1	0.585110664367676	j	0	5	2
71	32	marshes1.jpg	marshes	A	30	no	1.000003	1	0.689161539077759	k	0	5	5
71	33	waterfalls28.jpg	waterfalls	B	31	no	1.000023	1	0.742268562316895	k	0	5	5
